"selection_algorithm","predictors_chosen","num_predictors","PRESS","MSEP","AIC","SBC","SBIC","RMSE","MSE","MAE","Adj_Rsquare","Pred_Rquare","RSquare","Coef_Determ","Coef_Var","Total_SS","Reg_SS","Err_SS","RMS","EMS","Function_Used","KS_Stat","KS_Pvalues","Params","target_name"
"Forward (aic)","TotalIndoorSF OverallQual Neighborhood OverallCond BsmtUnfSF YearBuilt GarageCars FireplaceQu LotArea Functional YearRemodAdd HalfBath HeatingQC LotFrontage KitchenAbvGr TotRmsAbvGrd ScreenPorch WoodDeckSF KitchenQual GarageArea BsmtExposure FullBath GarageQual BsmtFinSF2 MasVnrType OpenPorchSF EnclosedPorch BsmtCond BsmtFullBath LowQualFinSF BsmtFinSF1 YrSold LandSlope ExterCond PavedDrive",35,19.7011550182289,18.2409485781438,-2162.57060219536,-1834.91170561611,-6347.05529854171,0.112847768088378,0.0127346187625284,0.0777608545673559,0.920295262887828,0.915368834422675,0.92357754444358,0.961029419135325,0.938520349330185+0i,232.788416463774,214.998154052522,17.7902624112522,3.58330256754204,0.0127346187625284,"ols_step_forward_aic",0.0373703355832161,0.260297328340002,"target=Log_SalePrice imb=0.6 vif=40 ordint=TRUE ordfact=FALSE pin=0.05 pout=0.1","Log_SalePrice"
"Backward (aic)","LotFrontage LotArea LandSlope Neighborhood OverallQual OverallCond YearBuilt YearRemodAdd MasVnrType ExterCond BsmtCond BsmtExposure BsmtFinSF1 BsmtFinSF2 BsmtUnfSF HeatingQC LowQualFinSF BsmtFullBath FullBath HalfBath KitchenAbvGr KitchenQual TotRmsAbvGrd Functional FireplaceQu GarageCars GarageArea GarageQual PavedDrive WoodDeckSF OpenPorchSF EnclosedPorch ScreenPorch YrSold TotalIndoorSF",35,19.7011550182289,18.2409485781438,-2162.57060219536,-1834.91170561611,-6347.05529854171,0.112847768088378,0.0127346187625284,0.0777608545673559,0.920295262887828,0.915368834422675,0.92357754444358,0.961029419135325,0.938520349330185+0i,232.788416463774,214.998154052522,17.7902624112522,3.58330256754204,0.0127346187625284,"ols_step_backward_aic",0.0373703355832161,0.260297328340002,"target=Log_SalePrice imb=0.6 vif=40 ordint=TRUE ordfact=FALSE pin=0.05 pout=0.1","Log_SalePrice"
"Stepwise (aic)","TotalIndoorSF OverallQual Neighborhood OverallCond BsmtUnfSF YearBuilt GarageCars FireplaceQu LotArea Functional YearRemodAdd HalfBath HeatingQC LotFrontage KitchenAbvGr TotRmsAbvGrd ScreenPorch WoodDeckSF KitchenQual GarageArea BsmtExposure FullBath GarageQual BsmtFinSF2 MasVnrType OpenPorchSF EnclosedPorch BsmtCond BsmtFullBath LowQualFinSF BsmtFinSF1 YrSold LandSlope ExterCond PavedDrive",35,19.7011550182289,18.2409485781438,-2162.57060219536,-1834.91170561611,-6347.05529854171,0.112847768088378,0.0127346187625284,0.0777608545673559,0.920295262887828,0.915368834422675,0.92357754444358,0.961029419135325,0.938520349330185+0i,232.788416463774,214.998154052522,17.7902624112522,3.58330256754204,0.0127346187625284,"ols_step_both_aic",0.0373703355832161,0.260297328340002,"target=Log_SalePrice imb=0.6 vif=40 ordint=TRUE ordfact=FALSE pin=0.05 pout=0.1","Log_SalePrice"
"Forward (p-values)","OverallQual TotalIndoorSF Neighborhood OverallCond BsmtUnfSF YearBuilt GarageCars FireplaceQu LotArea Functional YearRemodAdd HalfBath HeatingQC LotFrontage KitchenAbvGr TotRmsAbvGrd ScreenPorch WoodDeckSF KitchenQual GarageArea BsmtExposure FullBath GarageQual BsmtFinSF2 MasVnrType",25,19.6617531623311,18.5106611158321,-2150.94584529753,-1876.13515784396,-6336.68837445366,0.113672172875701,0.0129213628862833,0.0788243700480484,0.919126449626224,0.915538094802965,0.921901794525804,0.960157171782727,0.945376671631407+0i,232.788416463774,214.608058882774,18.1803575810006,4.29216117765547,0.0129213628862833,"ols_step_forward_p",0.0428949117675542,0.136589843716256,"target=Log_SalePrice imb=0.6 vif=40 ordint=TRUE ordfact=FALSE pin=0.05 pout=0.1","Log_SalePrice"
"Backward (p-values)","LotFrontage LotArea LandSlope Neighborhood OverallQual OverallCond YearBuilt YearRemodAdd MasVnrType ExterCond BsmtExposure BsmtFinSF1 BsmtFinSF2 BsmtUnfSF HeatingQC LowQualFinSF BsmtFullBath FullBath HalfBath KitchenAbvGr KitchenQual TotRmsAbvGrd Functional FireplaceQu GarageCars GarageArea GarageQual WoodDeckSF OpenPorchSF EnclosedPorch ScreenPorch TotalIndoorSF",32,19.6749991828947,18.2874503297513,-2161.78357506557,-1849.97914122403,-6346.67748482918,0.112989473549506,0.0127666211329946,0.0780652305762874,0.920094963171556,0.915481193257928,0.923220966671364,0.960843882569569,0.939698870280423+0i,232.788416463774,214.915146877582,17.8732695861925,3.77044117329091,0.0127666211329946,"ols_step_backward_p",0.040832127535349,0.175654870520486,"target=Log_SalePrice imb=0.6 vif=40 ordint=TRUE ordfact=FALSE pin=0.05 pout=0.1","Log_SalePrice"
"Stepwise (p-values)","OverallQual TotalIndoorSF Neighborhood OverallCond BsmtUnfSF YearBuilt GarageCars FireplaceQu LotArea Functional YearRemodAdd HalfBath HeatingQC LotFrontage KitchenAbvGr TotRmsAbvGrd ScreenPorch WoodDeckSF KitchenQual GarageArea BsmtExposure FullBath GarageQual BsmtFinSF2 MasVnrType",25,19.6617531623311,18.5106611158321,-2150.94584529753,-1876.13515784396,-6336.68837445366,0.113672172875701,0.0129213628862833,0.0788243700480484,0.919126449626224,0.915538094802965,0.921901794525804,0.960157171782727,0.945376671631407+0i,232.788416463774,214.608058882774,18.1803575810006,4.29216117765547,0.0129213628862833,"ols_step_both_p",0.0428949117675542,0.136589843716256,"target=Log_SalePrice imb=0.6 vif=40 ordint=TRUE ordfact=FALSE pin=0.05 pout=0.1","Log_SalePrice"
"Best Subset (SBIC)","YearBuilt BsmtFinType1 ScreenPorch Fireplaces YrSold KitchenQual GarageFinish Neighborhood",8,62.2968149742952,59.6935294460311,-464.588810501386,-290.189720386622,-4647.81065339994,0.203966374144008,0.0416022817814533,0.150407462888398,0.739615374869781,0.732388681874171,0.745155473276807,0.863223883634371,1.69632590839835+0i,232.788416463775,173.463562643423,59.3248538203523,5.59559879494911,0.0416022817814533,"ols_step_best_subset",0.035279815646886,0.324172407250262,"target=Log_SalePrice imb=0.6 vif=40 ordint=TRUE ordfact=FALSE pin=0.05 pout=0.1","Log_SalePrice"
"Forward (aic)","TotalIndoorSF OverallQual Neighborhood BsmtUnfSF KitchenQual LotArea GarageArea OverallCond YearBuilt BsmtExposure BsmtCond KitchenAbvGr Functional ExterQual LotFrontage BsmtFinSF2 BsmtFinSF1 BedroomAbvGr TotRmsAbvGrd PoolQC MasVnrArea MasVnrType GarageCond ScreenPorch BsmtQual WoodDeckSF GarageCars OpenPorchSF ExterCond Electrical",30,1040080947042.69,922258498898.846,33767.0344426082,34068.2692346246,29581.8829511035,25373.6250263622,643820846.978433,17221.1695651057,0.898120969459742,0.887039304534094,0.901966780495922,0.949719316690948,14.0237747542978+0i,9207458778054.45,8304821950590.68,902636827463.764,150996762738.012,643820846.978433,"ols_step_forward_aic",0.0373797375168178,0.260032428936029,"target=SalePrice imb=0.7 vif=40 ordint=TRUE ordfact=FALSE pin=0.05 pout=0.1","SalePrice"
"Backward (aic)","LotFrontage LotArea LandSlope Neighborhood HouseStyle OverallQual OverallCond YearBuilt MasVnrType MasVnrArea ExterQual ExterCond BsmtQual BsmtCond BsmtExposure BsmtFinSF1 BsmtFinSF2 BsmtUnfSF HalfBath BedroomAbvGr KitchenAbvGr KitchenQual TotRmsAbvGrd Functional Fireplaces FireplaceQu GarageCars GarageArea GarageCond WoodDeckSF OpenPorchSF ScreenPorch PoolQC TotalIndoorSF",34,1042851736626.82,911123862235.233,33765.2290444204,34119.3120455625,29568.9187509772,25274.892643168,638820198.123666,17159.8986131929,0.89891227850136,0.886738375727251,0.903422025857167,0.950485152886234,13.9692062524999+0i,9207458778054.44,8318221062266.3,889237715788.143,127972631727.174,638820198.123666,"ols_step_backward_aic",0.0367324143883432,0.278766109481699,"target=SalePrice imb=0.7 vif=40 ordint=TRUE ordfact=FALSE pin=0.05 pout=0.1","SalePrice"
"Stepwise (aic)","TotalIndoorSF OverallQual Neighborhood BsmtUnfSF KitchenQual LotArea GarageArea OverallCond YearBuilt BsmtExposure BsmtCond KitchenAbvGr Functional ExterQual LotFrontage BsmtFinSF2 BsmtFinSF1 BedroomAbvGr TotRmsAbvGrd PoolQC MasVnrArea MasVnrType GarageCond ScreenPorch BsmtQual WoodDeckSF GarageCars OpenPorchSF ExterCond Electrical",30,1040080947042.69,922258498898.846,33767.0344426082,34068.2692346246,29581.8829511035,25373.6250263622,643820846.978433,17221.1695651057,0.898120969459742,0.887039304534094,0.901966780495922,0.949719316690948,14.0237747542978+0i,9207458778054.45,8304821950590.68,902636827463.764,150996762738.012,643820846.978433,"ols_step_both_aic",0.0373797375168178,0.260032428936029,"target=SalePrice imb=0.7 vif=40 ordint=TRUE ordfact=FALSE pin=0.05 pout=0.1","SalePrice"
"Forward (p-values)","TotalIndoorSF OverallQual Neighborhood BsmtUnfSF KitchenQual LotArea GarageArea OverallCond YearBuilt BsmtExposure BsmtCond KitchenAbvGr Functional ExterQual LotFrontage BsmtFinSF2 BsmtFinSF1 BedroomAbvGr TotRmsAbvGrd PoolQC MasVnrArea MasVnrType GarageCond ScreenPorch BsmtQual WoodDeckSF",26,1044712438465.58,928354919814.216,33772.7246059832,34052.8201143493,29587.0942625235,25456.7412682369,648045675.997954,17267.0130190013,0.89745242713663,0.886536289366225,0.901041944100275,0.949232291960337,14.069712354986+0i,9207458778054.45,8296306557601.32,911152220453.123,162672677600.026,648045675.997954,"ols_step_forward_p",0.038058557122858,0.241426001695285,"target=SalePrice imb=0.7 vif=40 ordint=TRUE ordfact=FALSE pin=0.05 pout=0.1","SalePrice"
"Backward (p-values)","LotFrontage LotArea Neighborhood HouseStyle OverallQual OverallCond YearBuilt MasVnrType MasVnrArea ExterQual ExterCond BsmtQual BsmtCond BsmtExposure BsmtFinSF1 BsmtFinSF2 BsmtUnfSF HalfBath BedroomAbvGr KitchenAbvGr KitchenQual TotRmsAbvGrd Functional Fireplaces FireplaceQu GarageCars GarageArea GarageCond WoodDeckSF OpenPorchSF ScreenPorch PoolQC TotalIndoorSF",33,1042026833503.03,911914174039.516,33765.5181262982,34114.3163065278,29569.0620167078,25285.6605508152,639364629.491053,17150.6478119993,0.898826126988613,0.88682796647576,0.903270277896457,0.950405322952506,13.975157578385+0i,9207458778054.44,8316823849173.4,890634928881.037,129950372643.334,639364629.491053,"ols_step_backward_p",0.0374164050578643,0.259001208826632,"target=SalePrice imb=0.7 vif=40 ordint=TRUE ordfact=FALSE pin=0.05 pout=0.1","SalePrice"
"Stepwise (p-values)","TotalIndoorSF OverallQual Neighborhood BsmtUnfSF KitchenQual LotArea GarageArea OverallCond YearBuilt BsmtExposure BsmtCond KitchenAbvGr Functional ExterQual LotFrontage BsmtFinSF2 BsmtFinSF1 BedroomAbvGr TotRmsAbvGrd PoolQC MasVnrArea MasVnrType GarageCond ScreenPorch BsmtQual WoodDeckSF",26,1044712438465.58,928354919814.216,33772.7246059832,34052.8201143493,29587.0942625235,25456.7412682369,648045675.997954,17267.0130190013,0.89745242713663,0.886536289366225,0.901041944100275,0.949232291960337,14.069712354986+0i,9207458778054.45,8296306557601.32,911152220453.123,162672677600.026,648045675.997954,"ols_step_both_p",0.038058557122858,0.241426001695285,"target=SalePrice imb=0.7 vif=40 ordint=TRUE ordfact=FALSE pin=0.05 pout=0.1","SalePrice"
"Best Subset (SBIC)","BsmtUnfSF GarageQual KitchenAbvGr GarageArea BedroomAbvGr ScreenPorch TotRmsAbvGrd LotShape BsmtQual",9,2913722612470.59,2878176627330.11,35355.6795441251,35413.8125741634,31218.1928074594,44430.2885999759,1974050545.07714,30872.7948591169,0.687623728380661,0.683547579988594,0.689553300408509,0.830393461202886,24.5562216256901+0i,9207458778054.45,6349033588782.75,2858425189271.71,705448176531.417,1974050545.07714,"ols_step_best_subset",0.0366078387681211,0.28247145057546,"target=SalePrice imb=0.7 vif=40 ordint=TRUE ordfact=FALSE pin=0.05 pout=0.1","SalePrice"
"Forward (aic)","TotalIndoorSF OverallQual Neighborhood OverallCond BsmtUnfSF YearBuilt GarageCars FireplaceQu LotArea Functional YearRemodAdd HalfBath HeatingQC LotFrontage KitchenAbvGr TotRmsAbvGrd ScreenPorch WoodDeckSF KitchenQual GarageArea BsmtExposure FullBath GarageQual BsmtFinSF2 MasVnrType OpenPorchSF EnclosedPorch BsmtCond BsmtFullBath LowQualFinSF BsmtFinSF1 YrSold LandSlope ExterCond PavedDrive",35,19.7011550182289,18.2409485781438,-2162.57060219536,-1834.91170561611,-6347.05529854171,0.112847768088378,0.0127346187625284,0.0777608545673559,0.920295262887828,0.915368834422675,0.92357754444358,0.961029419135325,0.938520349330185+0i,232.788416463774,214.998154052522,17.7902624112522,3.58330256754204,0.0127346187625284,"ols_step_forward_aic",0.0373703355832161,0.260297328340002,"target=Log_SalePrice imb=0.7 vif=40 ordint=TRUE ordfact=FALSE pin=0.05 pout=0.1","Log_SalePrice"
"Backward (aic)","LotFrontage LotArea LandSlope Neighborhood OverallQual OverallCond YearBuilt YearRemodAdd MasVnrType ExterCond BsmtCond BsmtExposure BsmtFinSF1 BsmtFinSF2 BsmtUnfSF HeatingQC LowQualFinSF BsmtFullBath FullBath HalfBath KitchenAbvGr KitchenQual TotRmsAbvGrd Functional FireplaceQu GarageCars GarageArea GarageQual PavedDrive WoodDeckSF OpenPorchSF EnclosedPorch ScreenPorch YrSold TotalIndoorSF",35,19.7011550182289,18.2409485781438,-2162.57060219536,-1834.91170561611,-6347.05529854171,0.112847768088378,0.0127346187625284,0.0777608545673559,0.920295262887828,0.915368834422675,0.92357754444358,0.961029419135325,0.938520349330185+0i,232.788416463774,214.998154052522,17.7902624112522,3.58330256754204,0.0127346187625284,"ols_step_backward_aic",0.0373703355832161,0.260297328340002,"target=Log_SalePrice imb=0.7 vif=40 ordint=TRUE ordfact=FALSE pin=0.05 pout=0.1","Log_SalePrice"
"Stepwise (aic)","TotalIndoorSF OverallQual Neighborhood OverallCond BsmtUnfSF YearBuilt GarageCars FireplaceQu LotArea Functional YearRemodAdd HalfBath HeatingQC LotFrontage KitchenAbvGr TotRmsAbvGrd ScreenPorch WoodDeckSF KitchenQual GarageArea BsmtExposure FullBath GarageQual BsmtFinSF2 MasVnrType OpenPorchSF EnclosedPorch BsmtCond BsmtFullBath LowQualFinSF BsmtFinSF1 YrSold LandSlope ExterCond PavedDrive",35,19.7011550182289,18.2409485781438,-2162.57060219536,-1834.91170561611,-6347.05529854171,0.112847768088378,0.0127346187625284,0.0777608545673559,0.920295262887828,0.915368834422675,0.92357754444358,0.961029419135325,0.938520349330185+0i,232.788416463774,214.998154052522,17.7902624112522,3.58330256754204,0.0127346187625284,"ols_step_both_aic",0.0373703355832161,0.260297328340002,"target=Log_SalePrice imb=0.7 vif=40 ordint=TRUE ordfact=FALSE pin=0.05 pout=0.1","Log_SalePrice"
"Forward (p-values)","OverallQual TotalIndoorSF Neighborhood OverallCond BsmtUnfSF YearBuilt GarageCars FireplaceQu LotArea Functional YearRemodAdd HalfBath HeatingQC LotFrontage KitchenAbvGr TotRmsAbvGrd ScreenPorch WoodDeckSF KitchenQual GarageArea BsmtExposure FullBath GarageQual BsmtFinSF2 MasVnrType",25,19.6617531623311,18.5106611158321,-2150.94584529753,-1876.13515784396,-6336.68837445366,0.113672172875701,0.0129213628862833,0.0788243700480484,0.919126449626224,0.915538094802965,0.921901794525804,0.960157171782727,0.945376671631407+0i,232.788416463774,214.608058882774,18.1803575810006,4.29216117765547,0.0129213628862833,"ols_step_forward_p",0.0428949117675542,0.136589843716256,"target=Log_SalePrice imb=0.7 vif=40 ordint=TRUE ordfact=FALSE pin=0.05 pout=0.1","Log_SalePrice"
"Backward (p-values)","LotFrontage LotArea LandSlope Neighborhood OverallQual OverallCond YearBuilt YearRemodAdd MasVnrType ExterCond BsmtExposure BsmtFinSF1 BsmtFinSF2 BsmtUnfSF HeatingQC LowQualFinSF BsmtFullBath FullBath HalfBath KitchenAbvGr KitchenQual TotRmsAbvGrd Functional FireplaceQu GarageCars GarageArea GarageQual WoodDeckSF OpenPorchSF EnclosedPorch ScreenPorch TotalIndoorSF",32,19.6749991828947,18.2874503297513,-2161.78357506557,-1849.97914122403,-6346.67748482918,0.112989473549506,0.0127666211329946,0.0780652305762874,0.920094963171556,0.915481193257928,0.923220966671364,0.960843882569569,0.939698870280423+0i,232.788416463774,214.915146877582,17.8732695861925,3.77044117329091,0.0127666211329946,"ols_step_backward_p",0.040832127535349,0.175654870520486,"target=Log_SalePrice imb=0.7 vif=40 ordint=TRUE ordfact=FALSE pin=0.05 pout=0.1","Log_SalePrice"
"Stepwise (p-values)","OverallQual TotalIndoorSF Neighborhood OverallCond BsmtUnfSF YearBuilt GarageCars FireplaceQu LotArea Functional YearRemodAdd HalfBath HeatingQC LotFrontage KitchenAbvGr TotRmsAbvGrd ScreenPorch WoodDeckSF KitchenQual GarageArea BsmtExposure FullBath GarageQual BsmtFinSF2 MasVnrType",25,19.6617531623311,18.5106611158321,-2150.94584529753,-1876.13515784396,-6336.68837445366,0.113672172875701,0.0129213628862833,0.0788243700480484,0.919126449626224,0.915538094802965,0.921901794525804,0.960157171782727,0.945376671631407+0i,232.788416463774,214.608058882774,18.1803575810006,4.29216117765547,0.0129213628862833,"ols_step_both_p",0.0428949117675542,0.136589843716256,"target=Log_SalePrice imb=0.7 vif=40 ordint=TRUE ordfact=FALSE pin=0.05 pout=0.1","Log_SalePrice"
"Best Subset (SBIC)","FullBath LotShape BsmtQual Electrical Functional LotFrontage ExterQual",7,75.9375605341073,75.1788967482358,-175.299023363888,-127.73563515077,-4312.83557120655,0.227074619037425,0.0515628826109915,0.170882027642844,0.677272945512281,0.673791498358664,0.67882345298065,0.823907429861298,1.88851010873444+0i,232.788416463775,158.022236677837,74.7661797859376,22.574605239691,0.0515628826109915,"ols_step_best_subset",0.0293316823537929,0.557062387336603,"target=Log_SalePrice imb=0.7 vif=40 ordint=TRUE ordfact=FALSE pin=0.05 pout=0.1","Log_SalePrice"
"Forward (aic)","TotalIndoorSF OverallQual Neighborhood BsmtUnfSF KitchenQual LotArea GarageArea OverallCond YearBuilt BsmtExposure BsmtCond KitchenAbvGr Functional ExterQual LotFrontage BsmtFinSF2 BsmtFinSF1 BedroomAbvGr TotRmsAbvGrd PoolQC MasVnrArea MasVnrType MSZoning BsmtQual ScreenPorch GarageCond LotConfig GarageCars RoofStyle OpenPorchSF WoodDeckSF ExterCond",32,1030762845572.83,896787602056.443,33748.1546424626,34112.8072854298,29543.7538701145,25110.9313571504,630558873.623519,16856.4925593945,0.900219561008603,0.888051321171309,0.904807954565517,0.951213937327201,13.8785863217195+0i,9207458778054.45,8330981943717.75,876476834336.691,124343014085.34,630558873.623519,"ols_step_forward_aic",0.0298751141159691,0.53317392747495,"target=SalePrice imb=0.8 vif=40 ordint=TRUE ordfact=FALSE pin=0.05 pout=0.1","SalePrice"
"Backward (aic)","MSZoning LotFrontage LotArea LotConfig Neighborhood HouseStyle OverallQual OverallCond YearBuilt RoofStyle MasVnrType MasVnrArea ExterQual ExterCond BsmtQual BsmtCond BsmtExposure BsmtFinSF1 BsmtFinSF2 BsmtUnfSF HalfBath BedroomAbvGr KitchenAbvGr KitchenQual TotRmsAbvGrd Functional Fireplaces FireplaceQu GarageCars GarageArea GarageCond WoodDeckSF OpenPorchSF ScreenPorch PoolQC TotalIndoorSF",36,1033229978514.69,886614894346.148,33747.420035433,34164.9208875259,29531.9714918898,25023.1839751263,626159736.253016,16836.6781246147,0.900915686107104,0.887783371783608,0.906152125482364,0.951920230629838,13.8300891314478+0i,9207458778054.45,8343358342025.29,864100436029.161,108355303143.186,626159736.253016,"ols_step_backward_aic",0.0305703871058122,0.503199529503985,"target=SalePrice imb=0.8 vif=40 ordint=TRUE ordfact=FALSE pin=0.05 pout=0.1","SalePrice"
"Stepwise (aic)","TotalIndoorSF OverallQual Neighborhood BsmtUnfSF KitchenQual LotArea GarageArea OverallCond YearBuilt BsmtExposure BsmtCond KitchenAbvGr Functional ExterQual LotFrontage BsmtFinSF2 BsmtFinSF1 BedroomAbvGr TotRmsAbvGrd PoolQC MasVnrArea MasVnrType MSZoning BsmtQual ScreenPorch GarageCond LotConfig GarageCars RoofStyle OpenPorchSF WoodDeckSF ExterCond",32,1030762845572.83,896787602056.443,33748.1546424626,34112.8072854298,29543.7538701145,25110.9313571504,630558873.623519,16856.4925593945,0.900219561008603,0.888051321171309,0.904807954565517,0.951213937327201,13.8785863217195+0i,9207458778054.45,8330981943717.75,876476834336.691,124343014085.34,630558873.623519,"ols_step_both_aic",0.0298751141159691,0.53317392747495,"target=SalePrice imb=0.8 vif=40 ordint=TRUE ordfact=FALSE pin=0.05 pout=0.1","SalePrice"
"Forward (p-values)","TotalIndoorSF OverallQual Neighborhood BsmtUnfSF KitchenQual LotArea GarageArea OverallCond YearBuilt BsmtExposure BsmtCond KitchenAbvGr Functional ExterQual LotFrontage BsmtFinSF2 BsmtFinSF1 BedroomAbvGr TotRmsAbvGrd PoolQC MasVnrArea MasVnrType MSZoning BsmtQual ScreenPorch GarageCond LotConfig GarageCars RoofStyle OpenPorchSF",30,1032209715992.63,899822696186.994,33751.1270924928,34105.2100936349,29546.4374887049,25152.9568196128,632671236.769307,16962.9786642877,0.899885297974947,0.887894180047501,0.904351636774967,0.950974046320385,13.9018134175289+0i,9207458778054.45,8326780416471.57,880678361582.875,128104314099.563,632671236.769307,"ols_step_forward_p",0.0326571462687017,0.418210978169438,"target=SalePrice imb=0.8 vif=40 ordint=TRUE ordfact=FALSE pin=0.05 pout=0.1","SalePrice"
"Backward (p-values)","MSZoning LotFrontage LotArea LotConfig Neighborhood HouseStyle OverallQual OverallCond YearBuilt Exterior2nd MasVnrType MasVnrArea ExterQual ExterCond BsmtQual BsmtCond BsmtExposure BsmtFinSF1 BsmtFinSF2 BsmtUnfSF HalfBath BedroomAbvGr KitchenAbvGr KitchenQual TotRmsAbvGrd Functional Fireplaces FireplaceQu GarageCars GarageArea GarageCond WoodDeckSF OpenPorchSF ScreenPorch PoolQC TotalIndoorSF",36,1043596901346.78,879955034221.808,33752.4268424595,34212.206261853,29521.4327054793,25001.5989953324,625079952.323408,16786.4056847064,0.901086552490909,0.886657445175411,0.906857069332551,0.95229043328837,13.8181593069001+0i,9207458778054.45,8349849083466.74,857609694587.716,98233518629.0204,625079952.323408,"ols_step_backward_p",0.0326223591143755,0.419558629314752,"target=SalePrice imb=0.8 vif=40 ordint=TRUE ordfact=FALSE pin=0.05 pout=0.1","SalePrice"
"Stepwise (p-values)","TotalIndoorSF OverallQual Neighborhood BsmtUnfSF KitchenQual LotArea GarageArea OverallCond YearBuilt BsmtExposure BsmtCond KitchenAbvGr Functional ExterQual LotFrontage BsmtFinSF2 BsmtFinSF1 BedroomAbvGr TotRmsAbvGrd PoolQC MasVnrArea MasVnrType MSZoning BsmtQual ScreenPorch GarageCond LotConfig GarageCars RoofStyle OpenPorchSF",30,1032209715992.63,899822696186.994,33751.1270924928,34105.2100936349,29546.4374887049,25152.9568196128,632671236.769307,16962.9786642877,0.899885297974947,0.887894180047501,0.904351636774967,0.950974046320385,13.9018134175289+0i,9207458778054.45,8326780416471.57,880678361582.875,128104314099.563,632671236.769307,"ols_step_both_p",0.0326571462687017,0.418210978169438,"target=SalePrice imb=0.8 vif=40 ordint=TRUE ordfact=FALSE pin=0.05 pout=0.1","SalePrice"
"Best Subset (SBIC)","LotFrontage Functional FullBath GarageFinish MSZoning HouseStyle PavedDrive LotArea",8,4600330140333.64,4474775446661.54,36016.1010211763,36116.5126185151,31860.7009458515,55572.391506304,3088290697.72993,37309.0110823233,0.511304947971399,0.500369184242418,0.517006949264801,0.719031952881651,30.7143618711304+0i,9207458778054.43,4760320173323.33,4447138604731.11,280018833724.902,3088290697.72993,"ols_step_best_subset",0.0236284694310233,0.810222554987183,"target=SalePrice imb=0.8 vif=40 ordint=TRUE ordfact=FALSE pin=0.05 pout=0.1","SalePrice"
"Forward (aic)","TotalIndoorSF OverallQual Neighborhood OverallCond BsmtUnfSF YearBuilt GarageCars MSZoning FireplaceQu Functional LotArea YearRemodAdd HeatingQC ScreenPorch TotRmsAbvGrd KitchenAbvGr BsmtExposure GarageArea KitchenQual WoodDeckSF LotFrontage HalfBath BsmtFinSF2 GarageQual BsmtFinSF1 LowQualFinSF MasVnrType OpenPorchSF LotConfig EnclosedPorch BsmtFullBath FullBath ExterCond BedroomAbvGr",34,18.5982762175325,16.9577336110616,-2257.89873310296,-1903.81573196087,-6454.2090265461,0.109039666226713,0.011889648810833,0.0761226957298069,0.925583847424473,0.920106522050994,0.928903716962846,0.963796512217618,0.906849531643333+0i,232.788416463775,216.238025319095,16.5503911446795,3.326738851063,0.011889648810833,"ols_step_forward_aic",0.0353254150248541,0.322673752208732,"target=Log_SalePrice imb=0.8 vif=40 ordint=TRUE ordfact=FALSE pin=0.05 pout=0.1","Log_SalePrice"
"Backward (aic)","MSZoning LotFrontage LotArea LotConfig Neighborhood OverallQual OverallCond YearBuilt YearRemodAdd MasVnrType ExterCond BsmtExposure BsmtFinSF1 BsmtFinSF2 BsmtUnfSF HeatingQC LowQualFinSF BsmtFullBath FullBath HalfBath BedroomAbvGr KitchenAbvGr KitchenQual TotRmsAbvGrd Functional FireplaceQu GarageCars GarageArea GarageQual WoodDeckSF OpenPorchSF EnclosedPorch ScreenPorch TotalIndoorSF",34,18.5982762175325,16.9577336110616,-2257.89873310296,-1903.81573196087,-6454.2090265461,0.109039666226713,0.011889648810833,0.0761226957298069,0.925583847424473,0.920106522050994,0.928903716962846,0.963796512217618,0.906849531643333+0i,232.788416463775,216.238025319095,16.5503911446795,3.326738851063,0.011889648810833,"ols_step_backward_aic",0.0353254150248541,0.322673752208732,"target=Log_SalePrice imb=0.8 vif=40 ordint=TRUE ordfact=FALSE pin=0.05 pout=0.1","Log_SalePrice"
"Stepwise (aic)","TotalIndoorSF OverallQual Neighborhood OverallCond BsmtUnfSF YearBuilt GarageCars MSZoning FireplaceQu Functional LotArea YearRemodAdd HeatingQC ScreenPorch TotRmsAbvGrd KitchenAbvGr BsmtExposure GarageArea KitchenQual WoodDeckSF LotFrontage HalfBath BsmtFinSF2 GarageQual BsmtFinSF1 LowQualFinSF MasVnrType OpenPorchSF LotConfig EnclosedPorch BsmtFullBath FullBath ExterCond BedroomAbvGr",34,18.5982762175325,16.9577336110616,-2257.89873310296,-1903.81573196087,-6454.2090265461,0.109039666226713,0.011889648810833,0.0761226957298069,0.925583847424473,0.920106522050994,0.928903716962846,0.963796512217618,0.906849531643333+0i,232.788416463775,216.238025319095,16.5503911446795,3.326738851063,0.011889648810833,"ols_step_both_aic",0.0353254150248541,0.322673752208732,"target=Log_SalePrice imb=0.8 vif=40 ordint=TRUE ordfact=FALSE pin=0.05 pout=0.1","Log_SalePrice"
